data,tmax_clima,acima,obito,heat_index,wind_chill,tmin,temp,tmax,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
2007-01-02,30.56,3.9400000000000013,3,112.38901372164293,76.33632979983669,23.6,30.17,34.5,10.9,50.0,62.33,76.0,0.0,1010.83,15.33,4.680000000000001
2007-01-03,30.06,3.9400000000000013,9,114.7178665173442,79.4317591170032,24.7,29.57,34.0,9.3,55.0,68.33,79.0,0.0,1009.83,3.0,1.8
2007-02-26,29.91,3.9899999999999984,5,115.58827502818812,70.2520794240115,20.7,28.63,33.9,13.2,49.0,70.0,83.0,0.0,1012.8,10.67,3.492
2007-02-27,30.52,3.6800000000000033,6,116.5292759074241,68.87562247047069,20.7,28.2,34.2,13.500000000000004,49.0,69.0,89.0,0.0,1011.4,15.33,8.892000000000001
2007-02-28,30.64,4.159999999999997,7,115.23963714170992,76.58259081059857,23.8,30.5,34.8,10.999999999999996,52.0,63.67,76.0,0.0,1008.77,18.33,5.867999999999999
2007-03-01,30.5,4.899999999999999,8,119.40204951035028,74.23673933571743,22.8,29.8,35.4,12.599999999999998,51.0,64.33,74.0,0.0,1008.4,24.33,6.228
2007-03-27,28.36,6.439999999999998,3,132.56646519255457,69.5957182062065,20.4,26.57,34.8,14.4,60.0,80.33,95.0,6.8,1012.97,18.33,3.492
2007-03-28,28.41,5.190000000000001,10,122.9830904500478,75.46858085033594,23.0,28.67,33.6,10.6,73.0,80.0,85.0,0.0,1013.17,18.33,2.8800000000000003
2007-03-29,28.62,4.879999999999999,7,122.24985967630028,76.23312507145387,23.3,28.43,33.5,10.2,63.0,80.0,91.0,0.0,1017.33,9.33,2.52
2007-03-30,29.32,5.68,6,133.7839687000001,76.80455224111735,23.8,28.73,35.0,11.2,57.0,80.0,93.0,0.0,1010.57,27.33,4.572
2007-03-31,27.83,3.1700000000000017,9,100.96784673634237,75.46858085033594,23.0,28.7,31.0,8.0,58.0,72.33,82.0,1.2,1011.1,18.33,2.8800000000000003
2007-04-17,27.41,3.4899999999999984,3,105.8149466642372,67.35937030435207,19.4,24.5,30.9,11.5,57.0,81.33,96.0,0.1,1016.73,18.0,3.6
2007-04-18,27.41,3.1900000000000013,7,104.19620557245138,66.71132784899336,19.0,24.97,30.6,11.6,66.0,81.67,95.0,0.0,1016.3,7.67,3.132
2007-04-19,27.04,4.760000000000002,12,105.19390103389864,67.69572943052748,19.1,25.7,31.8,12.7,47.0,72.33,86.0,0.0,1016.8,3.33,1.908
2007-04-20,27.1,4.5,8,102.65908494796822,66.77026667424474,19.6,26.93,31.6,12.0,54.0,70.0,85.0,0.1,1016.73,12.33,6.732
2007-04-21,26.39,6.609999999999999,4,110.24561440320036,69.81963463286272,20.6,27.0,33.0,12.4,48.0,70.0,83.0,0.0,1015.37,25.67,4.068
2007-04-22,26.58,5.82,3,112.10510329225608,73.00975314394165,22.2,26.8,32.4,10.2,50.0,77.0,91.0,0.0,1015.1,27.33,5.508
2007-04-23,26.3,5.699999999999999,11,103.65602184204624,66.5714896211039,18.9,26.33,32.0,13.1,53.0,68.33,80.0,0.0,1013.13,13.67,2.988
2007-05-04,24.24,4.560000000000002,8,91.097964125088,61.548103929084526,17.3,22.77,28.8,11.5,58.0,73.0,81.0,0.0,1017.63,6.33,6.48
2007-05-05,24.01,5.389999999999997,8,94.46793562268796,65.78932756481828,19.1,24.43,29.4,10.299999999999995,58.0,75.0,92.0,0.0,1014.77,3.33,6.12
2007-05-06,22.9,6.700000000000003,5,93.88059891380728,68.17450268088899,20.1,24.4,29.6,9.5,53.0,71.33,85.0,0.0,1009.17,10.67,5.760000000000001
2007-06-20,20.39,9.11,8,96.07207810257763,62.022754245271685,16.9,21.7,29.5,12.6,53.0,77.67,92.0,0.0,1015.03,15.0,3.3480000000000003
2007-06-21,19.98,7.82,10,87.5779172658375,69.44186028684996,19.8,23.07,27.8,8.0,61.0,74.67,86.0,0.0,1015.03,12.0,1.548
2007-06-22,20.81,7.190000000000001,11,87.93241345679996,58.42308775364369,15.6,22.23,28.0,12.4,48.0,73.0,94.0,0.0,1013.2,25.67,4.680000000000001
2007-07-04,21.0,6.800000000000001,11,87.89557167427209,50.97277464692658,12.2,18.53,27.8,15.6,46.0,76.0,93.0,0.0,1014.33,16.67,4.428
2007-07-05,21.52,7.280000000000001,8,88.62775764611195,59.769186456330935,15.8,22.53,28.8,13.0,45.0,65.0,85.0,0.0,1012.87,24.33,3.132
2007-07-06,21.53,6.469999999999999,8,84.74763131974674,67.96854737225806,19.9,23.83,28.0,8.100000000000001,49.0,58.67,69.0,0.0,1009.83,22.67,4.932
2007-08-13,21.57,7.030000000000001,12,89.5700026517415,47.65449349192034,11.2,19.63,28.6,17.400000000000002,47.0,70.67,89.0,0.0,1017.4,15.33,6.228
2007-08-14,21.3,8.2,8,92.30114451315757,63.92438992146448,17.4,23.53,29.5,12.1,46.0,68.33,82.0,0.0,1014.87,4.67,2.16
2007-08-15,22.7,9.7,8,98.92946284891065,61.584345796390565,17.4,25.7,32.4,15.0,35.0,57.33,74.0,0.0,1014.3,15.33,7.092
2007-09-03,22.52,3.4800000000000004,8,81.93049388160009,55.19741981998839,14.7,19.83,26.0,11.3,65.0,82.0,94.0,0.2,1019.6,12.33,7.452
2007-09-04,22.02,10.580000000000002,8,112.57575925660804,58.89013621759377,15.7,23.13,32.6,16.900000000000002,56.0,76.0,88.0,0.0,1017.4,9.33,4.212
2007-09-05,22.54,11.060000000000002,10,115.49762585881612,67.90466109193649,19.2,27.07,33.6,14.400000000000002,54.0,72.0,85.0,0.0,1018.1,9.0,1.908
2007-09-06,22.72,3.080000000000002,7,81.21961609202947,63.10986209579239,16.8,20.87,25.8,9.0,69.0,82.33,92.0,0.4,1021.5,18.33,1.692
2007-09-07,23.26,6.539999999999999,8,97.9036970050575,65.14508808691446,17.5,23.2,29.8,12.3,56.0,78.33,91.0,0.0,1019.53,12.0,1.1880000000000002
2007-09-08,24.06,8.940000000000001,3,113.18263105042298,61.70492762114705,16.3,24.67,33.0,16.7,45.0,73.67,89.0,0.0,1017.47,15.0,2.052
2007-09-09,25.37,8.429999999999996,12,109.1924581650882,61.72166372301725,16.7,25.73,33.8,17.099999999999998,39.0,63.0,85.0,0.0,1016.73,4.67,3.132
2007-09-10,24.96,7.839999999999996,13,102.4286227581194,60.761228490571874,15.9,25.67,32.8,16.9,37.0,60.33,78.0,0.0,1015.13,4.67,2.16
2007-09-11,22.4,9.800000000000004,12,103.17532755731206,60.63695413041373,16.2,24.5,32.2,16.000000000000004,46.0,66.0,81.0,0.0,1015.2,13.67,3.132
2007-09-12,22.2,7.800000000000001,8,95.80575105835877,68.5840573826408,20.1,25.43,30.0,9.9,61.0,71.67,77.0,0.0,1016.0,10.67,4.428
2007-09-13,22.9,6.300000000000001,4,93.54921780371215,62.4535672140371,17.4,22.63,29.2,11.8,49.0,75.0,89.0,0.0,1016.13,13.67,4.680000000000001
2007-09-14,22.77,7.93,9,98.07988037334314,62.14363203545451,16.6,24.57,30.7,14.099999999999998,49.0,69.67,81.0,0.0,1013.37,22.67,2.268
2007-12-22,30.36,3.9399999999999977,6,114.146371732045,67.57867970618638,19.5,27.07,34.3,14.799999999999995,43.0,65.67,82.0,0.0,1010.9,14.0,3.6
2007-12-23,30.32,4.079999999999998,6,111.01813713665308,71.02204378170356,21.3,28.33,34.4,13.099999999999998,34.0,61.33,76.0,0.0,1012.63,7.67,5.292
2007-12-24,29.75,5.25,5,117.01132621852214,69.45729192865059,20.9,28.53,35.0,14.1,49.0,64.33,82.0,0.0,1011.6,18.33,8.28
2008-03-19,28.08,5.520000000000003,4,112.64711266997256,71.04027639416262,21.6,27.47,33.6,12.0,50.0,68.67,83.0,0.0,1015.0,9.33,8.64
2008-03-20,28.16,3.6400000000000006,9,103.6888915686721,78.14553875041636,24.4,27.6,31.8,7.400000000000002,56.0,70.0,82.0,0.0,1013.6,27.33,4.572
2008-03-21,27.96,5.039999999999999,5,110.76872254647084,71.61779483083106,21.3,28.4,33.0,11.7,52.0,70.67,80.0,0.0,1014.93,10.67,3.3480000000000003
2008-03-22,28.23,3.9700000000000024,7,103.60244138482538,73.58194064478297,22.7,26.67,32.2,9.500000000000004,58.0,66.67,77.0,0.0,1012.93,12.33,9.0
2008-04-07,28.1,3.5,8,99.18696217545606,62.57874287346466,16.9,24.47,31.6,14.700000000000005,38.0,64.0,81.0,0.0,1011.9,21.0,2.52
2008-04-08,27.56,4.640000000000004,4,100.54054804123837,63.89108290822425,17.7,25.53,32.2,14.500000000000004,35.0,61.67,82.0,0.0,1013.67,27.33,3.132
2008-04-09,28.27,5.330000000000002,3,110.21262136740629,64.86595401530286,17.2,25.97,33.6,16.400000000000002,45.0,65.67,77.0,0.0,1014.4,9.0,0.972
2008-05-18,21.88,4.52,11,82.80789081676802,49.495354056683965,11.0,19.17,26.4,15.4,55.0,76.0,87.0,0.0,1017.07,10.67,2.988
2008-05-19,22.31,8.190000000000001,9,101.31203414728836,63.07346316546401,15.9,22.03,30.5,14.6,56.0,77.67,90.0,0.0,1013.57,10.67,0.6120000000000001
2008-05-20,22.7,8.600000000000001,3,100.95850499502755,65.3910139005043,18.6,25.4,31.3,12.7,57.0,69.67,76.0,0.0,1012.67,16.67,4.068
2008-05-21,22.7,5.600000000000001,5,90.1409809072232,70.62961725789089,20.0,24.67,28.3,8.3,67.0,76.67,83.0,0.0,1010.23,3.0,0.8280000000000001
2008-05-22,21.56,9.64,9,97.60745713609435,67.76485525538945,20.2,26.4,31.2,11.0,53.0,64.33,80.0,0.0,1011.47,28.67,8.532
2008-05-23,21.5,8.5,7,97.6581354799588,67.03036079162254,19.3,24.67,30.0,10.7,57.0,75.67,93.0,0.0,1012.83,15.0,3.852
2008-07-05,21.53,3.8699999999999974,9,79.82325314729559,51.48515117595434,12.2,17.2,25.4,13.2,58.0,83.67,97.0,0.2,1018.47,14.0,3.708
2008-07-06,20.88,5.82,17,84.40363380222497,53.6973081161246,12.4,19.07,26.7,14.3,53.0,80.33,98.0,0.1,1018.8,10.67,1.908
2008-07-07,19.19,8.009999999999998,8,85.12398627947621,51.56909337228159,12.2,19.8,27.2,15.0,55.0,73.33,84.0,0.1,1016.73,14.0,3.6
2008-07-11,20.96,3.7399999999999984,8,77.49841370693612,58.53364857779556,15.3,19.3,24.7,9.4,59.0,83.33,96.0,0.0,1026.6,15.0,3.3480000000000003
2008-07-12,20.58,3.8200000000000003,10,77.4162702775875,52.46317097952583,13.2,19.27,24.4,11.2,55.0,72.67,90.0,0.0,1023.3,12.33,5.760000000000001
2008-07-13,20.44,7.559999999999999,9,87.93241345679996,57.08342706430052,14.1,20.03,28.0,13.9,48.0,73.0,91.0,0.0,1019.0,24.33,2.052
2008-07-14,20.21,7.390000000000001,10,87.94189694404858,57.59806705967924,14.4,21.03,27.6,13.2,54.0,79.67,94.0,0.0,1020.63,18.33,2.16
2008-07-15,19.43,9.170000000000002,7,91.89075105539246,57.51860339822095,14.1,21.07,28.6,14.500000000000002,50.0,78.0,98.0,0.0,1022.97,7.67,1.692
2008-07-16,17.41,8.190000000000001,5,80.07303061255777,51.37636650834103,12.2,19.8,25.6,13.400000000000002,44.0,68.33,84.0,0.0,1020.63,21.33,3.852
2008-07-17,18.64,8.36,4,83.89083092366181,47.31296696928598,11.0,18.67,27.0,16.0,42.0,69.67,88.0,0.0,1014.77,16.67,6.012
2008-11-26,28.98,3.620000000000001,8,104.0598294948959,66.91162263953204,19.7,26.57,32.6,12.900000000000002,49.0,64.33,80.0,0.0,1015.27,15.33,7.092
2008-11-27,28.16,4.34,5,104.44974372148842,67.32261924879556,20.2,26.87,32.5,12.3,55.0,65.67,81.0,0.0,1015.53,12.33,11.052
2008-11-28,29.2,3.1999999999999993,9,102.67119228998573,65.94927726333276,19.5,26.9,32.4,12.9,51.0,63.67,81.0,0.0,1014.57,10.67,9.36
2008-11-29,29.03,4.769999999999996,2,108.42379521414436,67.13365926501282,19.9,27.37,33.8,13.9,46.0,62.0,75.0,0.0,1012.9,10.67,8.172
2008-11-30,28.23,4.370000000000001,8,104.95249370596856,70.51413546005512,21.1,26.8,32.6,11.5,47.0,65.67,77.0,0.0,1010.23,7.67,5.508
2008-12-21,30.36,4.840000000000003,6,117.5641856691958,66.11834674085787,19.5,28.47,35.2,15.700000000000005,48.0,63.67,80.0,0.0,1010.07,12.33,8.532
2008-12-22,30.32,4.18,11,115.60626711070016,67.84269522430998,20.4,28.73,34.5,14.1,52.0,66.0,78.0,0.0,1010.73,21.0,10.8
2008-12-23,29.75,4.850000000000001,7,121.98930452953624,73.42542796733032,22.3,28.73,34.6,12.3,54.0,72.0,83.0,0.0,1011.03,13.67,4.680000000000001
2009-05-02,23.4,4.800000000000001,6,87.73428861925534,53.27155936568566,13.7,20.9,28.2,14.5,50.0,69.33,80.0,0.0,1019.0,21.33,6.48
2009-05-03,24.4,4.200000000000003,5,90.48725109269932,57.30351012575664,15.1,21.73,28.6,13.500000000000002,42.0,73.67,98.0,0.1,1017.3,20.0,4.680000000000001
2009-05-04,24.24,4.760000000000002,6,91.82065520106454,54.331633162250746,13.8,21.5,29.0,15.2,49.0,72.67,85.0,0.0,1014.77,16.67,4.788
2009-05-05,24.01,4.59,6,90.07196774495223,56.6815150651463,15.3,22.53,28.6,13.3,50.0,72.33,90.0,0.0,1012.27,24.33,7.2
2009-05-09,23.14,3.16,6,83.25670990548409,58.07971307897587,15.2,19.87,26.3,11.1,61.0,84.0,99.0,0.0,1017.3,9.33,3.708
2009-05-10,23.9,5.100000000000001,6,94.66388812431256,54.91829249945564,14.3,20.9,29.0,14.7,52.0,80.33,98.0,0.0,1016.33,10.67,5.867999999999999
2009-05-11,23.55,6.849999999999998,8,101.8653510016078,59.55224453781023,15.7,22.67,30.4,14.7,53.0,79.67,98.0,0.1,1013.0,18.33,3.132
2009-05-20,22.31,5.59,7,90.33273542410063,53.40547483368231,13.0,18.97,27.9,14.9,60.0,83.67,96.0,0.1,1019.93,6.33,3.492
2009-05-21,22.7,6.300000000000001,12,93.76325060320004,59.77830633449658,16.1,22.23,29.0,12.9,55.0,78.0,90.0,0.1,1017.83,24.33,4.212
2009-05-22,22.7,5.699999999999999,7,89.09649370784683,58.763972721335634,14.9,21.73,28.4,13.499999999999998,51.0,71.67,84.0,0.0,1017.93,10.67,2.052
2009-05-23,21.56,6.84,8,90.98439873011228,55.34498477734198,14.0,20.93,28.4,14.4,54.0,78.0,96.0,0.0,1017.77,13.67,3.852
2009-05-24,21.5,6.199999999999999,4,87.65604713111726,56.391600940000814,14.0,21.1,27.7,13.7,47.0,76.67,98.0,0.0,1016.97,15.33,2.52
2009-05-25,21.37,4.43,2,80.95168026643142,66.18028264749698,18.1,21.73,25.8,7.699999999999999,60.0,76.67,93.0,0.1,1011.5,4.67,1.332
2009-06-19,19.54,4.760000000000002,11,76.35544837192158,47.818552095646176,11.0,16.87,24.3,13.3,57.0,82.67,98.0,0.1,1020.27,14.0,5.148
2009-06-20,20.39,5.509999999999998,13,81.27936819313595,46.91920463058232,10.7,17.77,25.9,15.2,50.0,77.0,96.0,0.2,1017.2,17.0,5.508
2009-06-21,19.98,5.620000000000001,9,80.20062734425606,50.8149500139766,12.3,18.7,25.6,13.3,44.0,72.0,90.0,0.0,1015.97,18.33,5.04
2009-06-22,20.81,3.3900000000000006,10,76.42537146086443,55.374558487097424,13.9,18.87,24.2,10.3,64.0,79.33,88.0,0.0,1009.83,17.0,3.492
2009-08-13,21.57,3.8299999999999983,13,79.61180504203863,43.82169799117358,9.5,17.63,25.4,15.9,50.0,67.67,82.0,0.0,1020.0,25.67,6.12
2009-08-14,21.3,7.899999999999999,8,92.4242618885444,47.50631427106127,10.8,20.47,29.2,18.4,48.0,72.0,91.0,0.0,1017.03,9.33,4.932
2009-08-15,22.7,10.099999999999998,10,101.19493130958608,53.65414555824429,13.7,24.2,32.8,19.1,37.0,58.33,70.0,0.0,1012.13,16.67,5.652
2009-08-16,23.64,9.96,12,99.36641043813668,59.44269946606514,16.2,25.7,33.6,17.400000000000002,32.0,49.67,60.0,0.0,1009.23,10.67,5.4
2009-08-25,23.35,3.049999999999997,8,83.70121684007175,55.96001697229216,14.5,19.0,26.4,11.9,64.0,84.33,96.0,0.0,1023.73,10.67,4.680000000000001
2009-08-26,21.22,6.18,6,84.02223308085998,53.06135598018474,14.0,21.47,27.4,13.4,40.0,63.33,85.0,0.0,1021.53,26.0,8.892000000000001
2009-08-27,22.26,6.139999999999997,7,86.89301355869432,53.33683410202838,13.9,22.27,28.4,14.499999999999998,50.0,63.33,73.0,0.0,1019.87,22.67,7.452
2009-08-28,23.37,6.23,7,91.70986872130749,56.57102663984022,14.4,22.6,29.6,15.2,44.0,65.67,79.0,0.0,1020.37,16.67,3.3480000000000003
2009-08-29,23.77,7.830000000000002,10,96.5828902956162,57.35542403592606,15.3,24.13,31.6,16.3,39.0,59.0,74.0,0.0,1017.63,8.0,5.508
2009-08-30,22.6,9.399999999999999,11,97.32101570991034,58.96978678623007,15.5,24.63,32.0,16.5,37.0,57.33,73.0,0.0,1015.83,12.0,3.3480000000000003
2009-08-31,23.12,10.48,7,95.44366870825596,57.83722083554021,15.9,26.23,33.6,17.700000000000003,33.0,42.0,51.0,0.0,1013.63,15.33,7.920000000000001
2009-09-01,21.49,3.710000000000001,8,79.18919727465914,62.63047891884618,18.1,23.13,25.2,7.099999999999998,59.0,67.33,75.0,0.0,1012.77,12.33,9.36
2009-10-29,27.22,4.780000000000001,4,105.84870764842232,57.12485506791084,14.7,23.8,32.0,17.3,50.0,71.67,85.0,0.0,1014.77,18.0,3.492
2009-10-30,27.2,6.800000000000001,8,111.05530218960016,63.48103107819303,18.0,27.67,34.0,16.0,50.0,64.0,77.0,0.0,1010.07,25.67,5.508
2009-10-31,26.45,6.7500000000000036,4,103.18245983689934,68.40355481404427,20.5,27.6,33.2,12.700000000000005,46.0,58.67,77.0,0.0,1009.83,12.33,8.892000000000001
2009-11-01,25.6,9.199999999999996,9,118.34471213894408,68.31094650625013,19.9,27.77,34.8,14.9,46.0,67.0,79.0,0.0,1010.1,12.33,3.96
2009-11-02,26.14,9.46,13,124.11912868699996,65.90031812142439,19.5,27.9,35.6,16.1,51.0,67.67,79.0,0.0,1008.67,19.67,9.612
2010-01-31,31.67,3.3299999999999983,15,129.11781390000002,73.23662747884043,22.3,28.93,35.0,12.7,58.0,76.0,87.0,7.1,1012.3,8.0,5.508
2010-02-01,31.16,4.139999999999997,11,124.2693502960754,75.72060348865419,23.6,30.27,35.3,11.699999999999996,57.0,69.67,82.0,0.0,1011.37,26.0,8.892000000000001
2010-02-02,31.47,5.230000000000004,8,133.69120439873586,78.01729594997808,24.5,30.67,36.7,12.200000000000005,52.0,69.33,86.0,0.2,1010.43,26.0,7.2
2010-02-03,31.55,7.349999999999998,12,133.8086847113367,85.83942440523666,27.9,33.27,38.9,11.0,42.0,57.67,74.0,0.0,1007.17,28.67,10.8
2010-02-04,32.07,5.729999999999997,23,118.76649872609886,80.11400438123046,25.4,34.43,37.8,12.4,48.0,50.33,54.0,0.0,1007.5,21.33,7.092
2010-02-05,31.86,4.240000000000002,14,140.26711040369213,79.96567162963922,25.3,30.07,36.1,10.8,60.0,78.0,94.0,11.6,1010.57,9.33,6.228
2010-02-06,31.37,4.529999999999998,15,130.32277672130485,77.67409871207049,24.3,30.17,35.9,11.599999999999998,59.0,71.33,86.0,0.6,1008.27,25.67,6.228
2010-02-07,31.66,7.34,11,149.5421792392003,81.95971515660094,26.1,32.4,39.0,12.9,50.0,68.0,79.0,0.0,1008.37,22.67,4.428
2010-02-11,30.11,4.189999999999998,10,124.3454510470036,75.99533596310172,23.6,28.5,34.3,10.699999999999996,57.0,76.33,89.0,0.0,1009.6,24.0,6.732
2010-02-12,30.27,4.430000000000003,12,120.31593928574276,76.38916552548103,23.7,30.13,34.7,11.000000000000004,59.0,69.67,82.0,0.0,1012.7,20.0,5.652
2010-02-13,30.16,4.34,7,117.13991582271905,76.19599710186867,23.7,30.03,34.5,10.8,55.0,67.67,77.0,0.0,1011.67,26.0,6.948
2010-02-20,30.17,4.530000000000001,7,121.64556656699196,73.61099337593674,22.6,28.97,34.7,12.1,53.0,71.0,86.0,0.0,1013.97,26.0,7.2
2010-02-21,31.0,4.700000000000003,5,127.366758132972,76.90366911973949,24.0,30.93,35.7,11.700000000000005,56.0,70.0,82.0,0.0,1011.17,17.0,6.84
2010-02-22,30.26,3.34,5,124.6592410283242,77.16943260892126,24.0,27.67,33.6,9.6,62.0,81.67,94.0,16.900000000000002,1009.53,20.0,5.04
2010-06-30,20.07,3.629999999999999,6,73.7697747139619,52.407578047943176,12.0,17.1,23.7,11.7,73.0,88.33,98.0,0.0,1021.07,10.67,2.268
2010-07-01,20.05,4.849999999999998,6,77.93610522361004,57.07959460017921,15.0,19.07,24.9,9.9,69.0,87.33,97.0,0.0,1020.53,9.33,4.680000000000001
2010-07-02,20.9,5.5,6,83.30161009547109,53.16964105642957,12.3,19.3,26.4,14.099999999999998,54.0,80.67,96.0,0.0,1020.2,4.67,2.16
2010-07-03,21.03,4.869999999999997,10,81.58349690083011,52.15345303747614,12.8,19.07,25.9,13.099999999999998,61.0,82.33,98.0,0.0,1020.07,16.67,4.680000000000001
2010-07-04,21.0,5.5,5,83.7185064628002,48.63412835226807,11.4,18.87,26.5,15.1,59.0,81.0,98.0,0.0,1019.23,13.67,5.292
2010-07-05,21.52,5.780000000000001,6,85.53160647862573,53.501463381335626,13.8,20.13,27.3,13.5,51.0,73.67,85.0,0.0,1017.33,21.33,6.48
2010-07-06,21.53,6.969999999999999,8,89.38184773712169,57.176312202226896,14.2,21.2,28.5,14.3,45.0,71.33,88.0,0.0,1015.83,4.67,2.16
2010-07-07,20.88,9.720000000000002,9,96.1667148138048,55.06321814328879,14.8,22.3,30.6,15.8,40.0,66.67,82.0,0.0,1011.8,13.67,8.532
2010-07-08,19.19,5.109999999999999,7,77.602086112732,43.56784462667365,10.6,19.9,24.3,13.7,53.0,66.0,83.0,0.0,1015.47,20.0,13.212
2010-08-21,20.22,5.68,15,80.58033066068799,44.26926642940795,8.0,16.57,25.9,17.9,56.0,65.0,79.0,0.0,1020.53,6.0,2.052
2010-08-22,21.7,8.600000000000001,10,100.22433688127497,54.56108782826913,13.3,21.03,30.3,17.0,51.0,77.67,98.0,0.0,1016.73,7.67,2.8800000000000003
2010-08-23,22.68,10.520000000000003,4,107.07385390355095,55.878677871126506,14.7,24.43,33.2,18.500000000000004,34.0,64.33,84.0,0.0,1011.73,33.33,5.760000000000001
2010-08-24,23.48,5.219999999999999,7,87.30470337048206,60.75507912085804,16.9,23.13,28.7,11.8,50.0,61.33,68.0,0.0,1009.6,22.67,6.12
2010-11-07,26.59,5.210000000000001,2,95.56996887570772,51.7595839106616,13.3,23.53,31.8,18.5,35.0,55.33,71.0,0.0,1009.73,24.33,7.920000000000001
2010-11-08,27.85,7.949999999999996,9,106.69362487313352,65.2681748273833,19.3,28.67,35.8,16.499999999999996,37.0,47.33,54.0,0.0,1009.37,18.33,10.44
2010-11-09,28.84,3.5599999999999987,9,109.5494038783473,55.250023727567225,14.7,24.7,32.4,17.7,63.0,73.67,93.0,19.6,1007.23,16.67,7.308
2011-05-20,22.31,3.490000000000002,8,81.15761250659213,53.27168600774807,13.5,18.63,25.8,12.3,62.0,81.0,91.0,0.0,1019.93,21.33,5.508
2011-05-21,22.7,3.1999999999999993,7,81.52673526677671,54.070897661112745,14.0,19.8,25.9,11.9,56.0,81.33,97.0,0.0,1021.6,16.67,6.228
2011-05-22,22.7,4.199999999999999,11,84.26499123112175,52.24728530996271,13.8,20.73,26.9,13.099999999999998,54.0,74.33,86.0,0.0,1017.93,18.33,9.972
2011-09-03,22.52,3.1799999999999997,10,79.92208898873204,42.40589300901328,9.2,16.9,25.7,16.5,37.0,60.0,72.0,0.0,1018.87,12.33,7.452
2011-09-04,22.02,10.680000000000003,10,105.00283656059216,48.0543228562131,10.4,21.77,32.7,22.300000000000004,41.0,65.0,81.0,0.0,1012.67,6.33,3.132
2011-09-05,22.54,3.7600000000000016,14,83.42379662707883,47.88365078367722,11.3,17.37,26.3,15.0,71.0,85.67,93.0,21.200000000000003,1012.8,13.67,6.228
2011-10-21,26.0,3.6000000000000014,9,89.97554469901473,53.85451808948963,14.8,22.23,29.6,14.8,41.0,60.67,74.0,0.0,1018.7,9.33,13.068
2011-10-22,26.04,6.060000000000002,7,97.71758075297382,56.604870464506405,15.6,24.17,32.1,16.5,37.0,57.33,77.0,0.0,1017.3,27.33,9.72
2011-10-23,26.04,8.759999999999998,8,105.77051032502416,59.18001822726462,16.8,27.47,34.8,17.999999999999996,34.0,52.0,69.0,0.0,1016.53,24.33,10.908
2011-11-04,25.71,4.689999999999998,5,91.60573428774369,55.55030894761715,15.1,22.57,30.4,15.3,36.0,57.67,72.0,0.0,1017.97,19.67,9.252
2011-11-05,26.11,4.990000000000002,3,95.4146951317764,57.52787004836029,16.0,24.93,31.1,15.1,49.0,60.67,78.0,0.0,1014.63,21.33,9.828
2011-11-06,26.82,4.18,10,96.26751512160617,65.09972232123481,19.6,25.6,31.0,11.4,59.0,63.33,69.0,0.0,1014.9,21.33,16.56
2011-11-25,28.31,3.2900000000000027,8,99.5558944255866,55.36696005435277,15.3,24.57,31.6,16.3,53.0,64.67,71.0,0.0,1012.57,12.0,11.772
2011-11-26,29.18,3.6199999999999974,12,103.06445812963383,61.34354983066246,17.4,25.77,32.8,15.4,29.0,61.33,82.0,0.0,1011.37,15.33,7.920000000000001
2011-11-27,28.98,4.419999999999998,10,112.02474489249354,67.00874273378193,20.1,27.2,33.4,13.299999999999995,54.0,69.33,82.0,0.0,1012.9,14.0,11.52
2011-11-28,28.16,7.639999999999997,10,119.14588283043166,69.08342539485005,21.0,29.23,35.8,14.799999999999995,41.0,61.67,84.0,0.0,1012.83,12.33,12.24
2011-11-29,29.2,5.699999999999999,10,120.26930003676252,67.9216307190371,20.5,27.57,34.9,14.4,50.0,68.33,80.0,0.0,1010.63,11.0,11.88
2011-11-30,29.03,3.6700000000000017,5,113.2090826563322,68.3392389674399,20.6,25.73,32.7,12.1,60.0,76.0,86.0,10.0,1005.1,26.0,10.692
2011-12-05,28.17,4.6299999999999955,6,104.60178472798852,64.6371747738435,19.3,26.27,32.8,13.499999999999996,49.0,63.67,77.0,0.0,1013.17,8.0,14.4
2011-12-06,27.59,4.41,7,106.75674606480028,70.328899425269,21.4,25.67,32.0,10.6,55.0,73.0,84.0,0.1,1012.63,10.67,10.188
2011-12-07,28.76,4.539999999999996,4,115.34861633988396,67.87177704932206,20.1,26.3,33.3,13.199999999999996,63.0,74.0,86.0,0.6,1010.97,18.0,6.948
2011-12-20,31.44,4.66,9,118.23248289985636,66.38575673989688,19.3,28.57,36.1,16.8,32.0,59.0,75.0,0.0,1008.8,16.67,5.652
2011-12-21,30.33,3.5700000000000003,6,112.42175086213445,71.71426272880237,22.0,27.9,33.9,11.9,48.0,66.33,77.0,0.0,1009.33,18.33,10.548
2011-12-22,30.36,6.039999999999999,10,122.74784753331332,65.76155351185153,19.6,28.8,36.4,16.799999999999997,42.0,61.67,81.0,0.0,1006.77,12.0,11.772
2012-01-21,30.06,3.4400000000000013,7,113.4462876425853,73.12423137830874,22.5,28.27,33.5,11.0,56.0,70.33,79.0,0.0,1012.37,10.67,8.892000000000001
2012-01-22,30.79,4.310000000000002,5,118.2455879080482,73.00975314394165,22.2,29.07,35.1,12.900000000000002,45.0,65.0,79.0,0.0,1010.03,22.67,5.508
2012-01-23,31.53,5.269999999999996,11,119.4961230370494,77.56617632581498,24.3,31.13,36.8,12.499999999999996,46.0,56.33,64.0,0.0,1008.37,26.0,7.092
