data,obito,heat_index,wind_chill,tmin,temp,tmax,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
2001-10-04,-3.8906754072308303,-1.078792644856628,4.017105262728951,2.3800000000000026,-0.1082608695652173,0.025202499421428826,-2.8198689866939612,14.26089121887287,6.555635987590506,3.2331129957595444,-2.8801834618452546,-2.200852941176446,17.946811571040435,6.056884495317378
2001-10-05,3.1093245927691697,-2.264258262594504,2.250375446032277,1.0800000000000018,-0.1082608695652173,-0.824797500578569,-2.37986898669396,7.350891218872873,4.53563598759051,3.143112995759541,3.349816538154746,1.9191470588235584,5.406811571040434,0.9128844953173774
2001-10-06,-3.7906754072308306,1.5335254754250713,4.0895737470081075,0.8200000000000021,0.7317391304347826,1.4352024994214325,0.14013101330604144,2.47089121887287,5.015635987590514,7.073112995759548,-0.11018346184525463,3.579147058823527,-1.513188428959566,-4.883115504682624
2001-10-09,-1.3006754072308306,6.152650592866712,3.770971739148753,1.7800000000000011,1.4517391304347815,2.7952024994214284,0.54013101330604,-14.559108781127131,-1.5143640124094873,5.323112995759548,3.9098165381547454,-2.9108529411764823,2.266811571040435,1.3768844953173778
2001-10-10,1.5593245927691688,4.690381506198781,-0.941287988471326,0.0400000000000027,2.7317391304347827,2.1252024994214302,1.6001310133060405,-10.59910878112713,-11.46436401240949,-15.176887004240452,-4.060183461845254,-0.8608529411765279,3.846811571040435,3.586884495317377
2001-10-11,-3.7906754072308306,6.013235239677192,-1.6164481927067866,-0.8599999999999977,2.591739130434782,2.64520249942143,3.0301310133060384,-1.5691087811271291,-7.174364012409484,-9.406887004240456,-3.360183461845254,3.149147058823577,5.156811571040436,-1.043115504682623
2001-10-12,0.1493245927691687,-1.626251880256484,-3.917485511334955,-1.4199999999999982,0.4517391304347814,-0.4647975005785696,0.4801310133060395,11.350891218872873,5.4456359875905065,2.413112995759537,-1.490183461845255,7.5591470588235445,-4.443188428959566,1.6928844953173785
2001-10-13,1.2393245927691694,-4.6479736579369675,3.7352104709066767,1.860000000000003,0.6217391304347831,-1.324797500578569,-3.6598689866939593,15.810891218872866,8.495635987590504,2.463112995759534,-2.410183461845255,6.609147058823613,1.226811571040436,2.634884495317377
2001-10-14,-0.21067540723083072,12.585222262669282,8.192350382708424,3.730000000000004,2.44173913043478,3.6252024994214302,-0.579868986693961,5.530891218872865,4.135635987590504,-0.5368870042404659,-3.240183461845255,2.7391470588236086,3.0368115710404346,2.6228844953173764
2001-10-15,0.2093245927691692,5.346518274072826,6.7740411299058225,3.5900000000000034,2.141739130434783,1.7252024994214281,-2.3498689866939606,4.760891218872869,4.28563598759051,0.12311299575954493,-2.110183461845254,0.8891470588235858,0.46681157104043436,8.496884495317378
2001-10-16,2.019324592769169,-7.174754247824831,4.349264748495675,2.330000000000002,0.011739130434783696,-2.1247975005785698,-4.92986898669396,21.670891218872868,11.805635987590506,5.093112995759544,13.219816538154745,2.039147058823563,0.9668115710404344,4.984884495317378
2001-10-17,0.9793245927691687,2.2061653088086843,5.004648130948721,2.200000000000001,-0.11826086956521531,0.6652024994214294,-2.0198689866939588,25.240891218872868,15.67563598759051,8.593112995759544,-4.070183461845254,-1.290852941176478,-0.5031884289595663,0.7568844953173786
2001-10-18,-4.070675407230831,7.283138437807031,3.4928099350487374,1.7600000000000016,2.131739130434785,2.275202499421429,0.05013101330603981,6.170891218872866,3.4956359875905036,4.50311299575954,-0.14018346184525443,-3.2308529411764186,-0.9131884289595664,1.8568844953173782
2001-10-19,-1.570675407230831,12.440715774023408,7.850053356036068,2.7100000000000044,2.411739130434786,3.1052024994214307,-0.0798689866939592,10.210891218872872,9.165635987590505,6.193112995759538,0.7098165381547457,-5.140852941176501,-10.323188428959565,-4.577115504682623
2001-10-20,2.399324592769169,20.33999197032717,7.96445660093939,3.8000000000000007,5.151739130434784,6.0752024994214295,1.8001310133060398,-7.09910878112713,-5.8243640124094895,1.5431129957595466,-0.3601834618452546,-6.740852941176524,-8.223188428959565,3.8128844953173777
2001-10-22,-1.070675407230831,-4.003932525457026,-7.394541931241231,-2.009999999999998,-1.3682608695652188,-2.864797500578568,-1.329868986693961,-9.189108781127134,-2.954364012409485,7.143112995759541,4.679816538154745,-4.450852941176446,11.806811571040438,9.82688449531738
