indice_amplitude_down_r4,0,0
indice_amplitude_down_r5,0,0
indice_amplitude_down_r6,0,0
indice_amplitude_down_r7,0,0
pressao_anomal_r1,5,3
pressao_anomal_r2,13,4
pressao_anomal_r3,12,2
pressao_anomal_r4,10,-1
pressao_anomal_r5,11,-5
pressao_anomal_r6,8,1
pressao_anomal_r7,2,0
temp_anomal_r1,-1,-1
temp_anomal_r2,-6,-2
temp_anomal_r3,-8,0
temp_anomal_r4,-5,2
temp_anomal_r5,-6,0
temp_anomal_r6,-3,-1
temp_anomal_r7,0,0
umidade_anomal_r1,0,9
umidade_anomal_r2,-13,18
umidade_anomal_r3,2,15
umidade_anomal_r4,-7,11
umidade_anomal_r5,-3,4
umidade_anomal_r6,5,1
umidade_anomal_r7,0,-1
ventodir_anomal_r1,-3,-3
ventodir_anomal_r2,4,0
ventodir_anomal_r3,-11,-4
ventodir_anomal_r4,2,-5
ventodir_anomal_r5,10,9
ventodir_anomal_r6,-16,6
ventodir_anomal_r7,-10,-2
ventovel_anomal_r1,-1,1
ventovel_anomal_r2,1,1
ventovel_anomal_r3,-5,0
ventovel_anomal_r4,0,-1
ventovel_anomal_r5,-1,5
ventovel_anomal_r6,-6,0
ventovel_anomal_r7,0,0
prec_anomal_r1,-5,0
prec_anomal_r2,0,-2
prec_anomal_r3,-2,-1
prec_anomal_r4,-2,-4
prec_anomal_r5,-4,14
prec_anomal_r6,-9,-1
prec_anomal_r7,-4,-1
tmin_anomal_r1,0,0
tmin_anomal_r2,-5,0
tmin_anomal_r3,-9,0
tmin_anomal_r4,-6,2
tmin_anomal_r5,-8,1
tmin_anomal_r6,-4,0
tmin_anomal_r7,-3,-2
tmax_anomal_r1,-4,-4
tmax_anomal_r2,-7,-5
tmax_anomal_r3,-7,0
tmax_anomal_r4,-7,3
tmax_anomal_r5,-6,-1
tmax_anomal_r6,0,-4
tmax_anomal_r7,3,0
urmin_anomal_r1,-1,17
urmin_anomal_r2,-9,26
urmin_anomal_r3,9,23
urmin_anomal_r4,-9,12
urmin_anomal_r5,0,1
urmin_anomal_r6,6,6
urmin_anomal_r7,-8,4
urmax_anomal_r1,0,8
urmax_anomal_r2,-15,13
urmax_anomal_r3,2,9
urmax_anomal_r4,-4,7
urmax_anomal_r5,-1,5
urmax_anomal_r6,2,2
urmax_anomal_r7,4,-2
amplitude_t_anomal_r1,-4,-4
amplitude_t_anomal_r2,-2,-4
amplitude_t_anomal_r3,1,-1
amplitude_t_anomal_r4,-1,1
amplitude_t_anomal_r5,1,-3
amplitude_t_anomal_r6,3,-3
amplitude_t_anomal_r7,7,2
wind_chill_anomal_r1,-3,-3
wind_chill_anomal_r2,-15,-6
wind_chill_anomal_r3,-13,0
wind_chill_anomal_r4,-13,5
wind_chill_anomal_r5,-15,1
wind_chill_anomal_r6,10,-3
wind_chill_anomal_r7,0,-1
heat_index_anomal_r1,1,-5
heat_index_anomal_r2,24,-11
heat_index_anomal_r3,24,-6
heat_index_anomal_r4,21,0
heat_index_anomal_r5,22,-1
heat_index_anomal_r6,4,-3
heat_index_anomal_r7,-1,-1
indice_amplitude_up_anomal_r1,-57,-44
indice_amplitude_up_anomal_r2,-45,-46
indice_amplitude_up_anomal_r3,-1,-21
indice_amplitude_up_anomal_r4,-26,8
indice_amplitude_up_anomal_r5,16,-45
indice_amplitude_up_anomal_r6,49,-43
indice_amplitude_up_anomal_r7,151,33
indice_amplitude_down_anomal_r1,0,0
indice_amplitude_down_anomal_r2,0,0
indice_amplitude_down_anomal_r3,0,0
indice_amplitude_down_anomal_r4,0,0
indice_amplitude_down_anomal_r5,0,0
indice_amplitude_down_anomal_r6,0,0
indice_amplitude_down_anomal_r7,0,-1
