indice_amplitude_down_r2,0,0
indice_amplitude_down_r3,0,0
indice_amplitude_down_r4,0,0
indice_amplitude_down_r5,0,0
indice_amplitude_down_r6,0,0
indice_amplitude_down_r7,0,0
pressao_anomal_r1,-4,-1
pressao_anomal_r2,-1,0
pressao_anomal_r3,3,1
pressao_anomal_r4,4,2
pressao_anomal_r5,2,0
pressao_anomal_r6,-1,0
pressao_anomal_r7,-5,-3
temp_anomal_r1,1,1
temp_anomal_r2,0,0
temp_anomal_r3,-1,0
temp_anomal_r4,-2,3
temp_anomal_r5,0,4
temp_anomal_r6,2,6
temp_anomal_r7,0,6
umidade_anomal_r1,12,11
umidade_anomal_r2,10,7
umidade_anomal_r3,9,4
umidade_anomal_r4,18,0
umidade_anomal_r5,15,-2
umidade_anomal_r6,11,-7
umidade_anomal_r7,4,-15
ventodir_anomal_r1,5,-6
ventodir_anomal_r2,7,-6
ventodir_anomal_r3,-3,-4
ventodir_anomal_r4,0,-10
ventodir_anomal_r5,-4,-9
ventodir_anomal_r6,-5,-6
ventodir_anomal_r7,9,0
ventovel_anomal_r1,-3,-3
ventovel_anomal_r2,3,0
ventovel_anomal_r3,1,-1
ventovel_anomal_r4,1,-3
ventovel_anomal_r5,0,-4
ventovel_anomal_r6,-1,-2
ventovel_anomal_r7,5,0
prec_anomal_r1,9,-1
prec_anomal_r2,0,-4
prec_anomal_r3,0,-2
prec_anomal_r4,-2,-4
prec_anomal_r5,-1,-2
prec_anomal_r6,-4,-5
prec_anomal_r7,14,-3
tmin_anomal_r1,2,2
tmin_anomal_r2,1,0
tmin_anomal_r3,0,0
tmin_anomal_r4,0,3
tmin_anomal_r5,0,3
tmin_anomal_r6,2,5
tmin_anomal_r7,1,4
tmax_anomal_r1,0,0
tmax_anomal_r2,-2,0
tmax_anomal_r3,-4,3
tmax_anomal_r4,-5,5
tmax_anomal_r5,0,7
tmax_anomal_r6,3,9
tmax_anomal_r7,-1,8
urmin_anomal_r1,22,18
urmin_anomal_r2,15,10
urmin_anomal_r3,17,1
urmin_anomal_r4,26,-4
urmin_anomal_r5,23,-9
urmin_anomal_r6,12,-14
urmin_anomal_r7,1,-18
urmax_anomal_r1,9,6
urmax_anomal_r2,4,6
urmax_anomal_r3,8,4
urmax_anomal_r4,13,1
urmax_anomal_r5,9,-1
urmax_anomal_r6,7,-5
urmax_anomal_r7,5,-12
amplitude_t_anomal_r1,-2,-2
amplitude_t_anomal_r2,-4,0
amplitude_t_anomal_r3,-4,3
amplitude_t_anomal_r4,-4,2
amplitude_t_anomal_r5,-1,4
amplitude_t_anomal_r6,1,4
amplitude_t_anomal_r7,-3,3
wind_chill_anomal_r1,4,4
wind_chill_anomal_r2,0,1
wind_chill_anomal_r3,-3,2
wind_chill_anomal_r4,-6,9
wind_chill_anomal_r5,0,11
wind_chill_anomal_r6,5,15
wind_chill_anomal_r7,1,14
heat_index_anomal_r1,1,-7
heat_index_anomal_r2,-2,-5
heat_index_anomal_r3,-5,-2
heat_index_anomal_r4,-11,3
heat_index_anomal_r5,-6,6
heat_index_anomal_r6,0,9
heat_index_anomal_r7,-1,9
indice_amplitude_up_anomal_r1,-31,-34
indice_amplitude_up_anomal_r2,-34,-11
indice_amplitude_up_anomal_r3,-44,45
indice_amplitude_up_anomal_r4,-46,21
indice_amplitude_up_anomal_r5,-21,58
indice_amplitude_up_anomal_r6,8,60
indice_amplitude_up_anomal_r7,-45,48
indice_amplitude_down_anomal_r1,0,0
indice_amplitude_down_anomal_r2,0,0
indice_amplitude_down_anomal_r3,0,0
indice_amplitude_down_anomal_r4,0,0
indice_amplitude_down_anomal_r5,0,0
indice_amplitude_down_anomal_r6,0,0
indice_amplitude_down_anomal_r7,0,0
